TAZ,yosh,in_jerusalem_metropolin,jerusalem_city,sector,hh_total,pop,age0_4,age5_9,age10_14,age15_19,age20_24,age25_29,age30_34,age35_39,age40_44,age45_49,age50_54,age55_59,age60_64,age65_69,age70_74,age75up,emp_tot,indus,com_hotel,business,public,education,agri,student,univ,UO_Hi_Ed,pop_emp_employed
6401,0,1,1,arabs_behined_seperation_wall,7504,39041.77,5075.4301,5075.4301,4685.0124,3904.177,3123.3416,3123.3416,3123.3416,2732.9239,1952.0885,1561.6708,1171.2531,1171.2531,780.8354,780.8354,390.4177,390.4177,5707.185509,0,2192.6688,730.8896,730.8896,2052.737509,0,14369.16256,0,0,9156.388235
1206,0,1,1,Arab,1836.35,7643.3,824.277451,824.277451,749.3431373,674.4088235,599.4745098,599.4745098,599.4745098,524.5401961,449.6058824,299.7372549,299.7372549,299.7372549,299.7372549,224.8029412,149.8686275,224.8029412,1255.476755,89.430245,357.72098,178.86049,268.290735,361.1743051,0,2528.220136,0,0,1953.807322
1201,0,1,1,Arab,3954.93,16370.18,1765.411569,1765.411569,1604.919608,1444.427647,1283.935686,1283.935686,1283.935686,1123.443725,962.9517647,641.9678431,641.9678431,641.9678431,641.9678431,481.4758824,320.9839216,481.4758824,2689.947911,192.605091,963.025455,385.210182,385.210182,763.8970009,0,5347.279006,0,0,4184.603189
2203,0,1,1,Arab,1740.43,7190.13,783.0834653,783.0834653,711.8940594,640.7046535,569.5152475,569.5152475,569.5152475,498.3258416,427.1364356,355.9470297,284.7576238,284.7576238,213.5682178,142.3788119,142.3788119,213.5682178,310.9073647,0,0,0,0,310.9073647,0,2176.351553,0,0,1851.380167
2303,0,1,1,Arab,3388.59,14293.81,1572.3191,1572.3191,1429.381,1286.4429,1143.5048,1143.5048,1143.5048,1000.5667,857.6286,571.7524,571.7524,571.7524,428.8143,428.8143,285.8762,285.8762,2274.828719,82.5121665,907.6338315,330.048666,330.048666,624.5853887,0,4372.097721,0,0,3645.264601
2101,0,1,1,Arab,1689.7,8563.53,1017.449109,1017.449109,932.6616832,847.8742574,678.2994059,678.2994059,678.2994059,593.5119802,508.7245545,339.149703,254.3622772,254.3622772,254.3622772,169.5748515,169.5748515,169.5748515,1326.25094,0,452.586145,205.720975,164.57678,503.3670396,0,3523.569277,0,0,2085.363694
3605,0,1,1,Arab,492.66,1951.34,216.8155556,197.1050505,177.3945455,157.6840404,137.9735354,157.6840404,157.6840404,137.9735354,118.2630303,78.8420202,78.8420202,78.8420202,78.8420202,59.13151515,59.13151515,59.13151515,318.1803017,0,155.951523,35.988813,47.985084,78.25488175,0,547.7841722,0,0,508.6256407
2505,0,1,1,Arab,1449.56,6422.17,755.5494118,755.5494118,692.5869608,629.6245098,566.6620588,503.6996078,503.6996078,440.7371569,314.8122549,251.8498039,251.8498039,188.8873529,188.8873529,125.924902,125.924902,125.924902,1745.975192,35.296786,388.264646,141.187144,141.187144,1040.039472,0,7280.276305,0,0,1559.151766
2404,0,1,1,Arab,1395.49,6208,730.3529412,730.3529412,669.4901961,608.627451,547.7647059,486.9019608,486.9019608,426.0392157,304.3137255,243.4509804,243.4509804,182.5882353,182.5882353,121.7254902,121.7254902,121.7254902,991.7182859,33.9801815,373.7819965,135.920726,135.920726,312.1146559,0,2184.802591,0,0,1507.156329
6402,0,1,1,arabs_behined_seperation_wall,4777.07,24304.18,2859.315294,2859.315294,2621.03902,2382.762745,2144.486471,1906.210196,1906.210196,1667.933922,1429.657647,953.105098,953.105098,714.8288235,714.8288235,476.552549,238.2762745,476.552549,3467.270509,0,1395.859854,465.286618,465.286618,1140.837419,0,7985.861935,0,0,6004.562118
209,0,1,1,Arab,105.41,500.1,45.009,45.009,40.008,35.007,30.006,30.006,35.007,30.006,30.006,35.007,25.005,25.005,20.004,20.004,20.004,35.007,1462.796406,0,868.2755843,144.7125974,434.1377922,15.67043231,0,109.6930262,0,0,131.906376
