TAZ,yosh,in_jerusalem_metropolin,jerusalem_city,sector,hh_total,pop,age0_4,age5_9,age10_14,age15_19,age20_24,age25_29,age30_34,age35_39,age40_44,age45_49,age50_54,age55_59,age60_64,age65_69,age70_74,age75up,emp_tot,indus,com_hotel,business,public,education,agri,student,univ,UO_Hi_Ed,pop_emp_employed
6401,0,1,1,arabs_behined_seperation_wall,7092.144183,36898.96882,3718.617473,3767.386425,3857.94784,3537.706147,3355.375957,3161.546578,2710.739789,2782.87811,2424.830234,1959.410346,1186.889427,1242.136795,812.5317168,787.3734313,787.8365994,805.761947,5145.560293,0,2072.32453,690.7748434,690.7748434,1691.686076,0,11841.80253,0,0,9523.644461
1206,0,1,1,Arab,1781.737288,7427.5422,675.8244482,684.6877557,701.1464581,636.5160275,596.2573476,553.0351251,541.9171665,556.338689,484.7595979,391.7152458,316.3691121,248.321604,324.8743295,236.1114744,157.5002438,322.1675743,1198.294632,86.77060592,347.0824237,173.5412118,260.3118178,330.5885723,0,2314.120006,0,0,1977.541054
1201,0,1,1,Arab,3763.651065,15578.44144,1417.466411,1436.056211,1470.576503,1335.021383,1250.583291,1159.9295,1136.610822,1166.858357,1016.729196,821.5790437,663.5489309,520.8268714,681.3876758,495.2174862,330.3391968,675.7105587,2507.341463,183.2898069,916.4490343,366.5796137,366.5796137,674.443394,0,4721.103758,0,0,4147.671823
2203,0,1,1,Arab,1655.362402,6838.695532,628.9341595,637.1825099,652.4992688,592.3530494,554.8876114,514.6642482,504.3176798,517.7386031,451.1258376,364.5371214,294.4186795,308.12329,226.7503387,219.7295054,146.5725067,224.8611231,259.4788666,0,0,0,0,259.4788666,0,1816.352066,0,0,1836.027196
2303,0,1,1,Arab,3439.054109,14568.52701,1355.087051,1372.858757,1405.859893,1276.270234,1195.548064,1108.883733,1086.591255,1115.507667,971.9853367,785.4232836,634.3477041,497.9065066,488.551056,473.4241302,315.8017462,484.4805955,2216.676373,83.74096756,921.1506431,334.9638702,334.9638702,541.857022,0,3792.999154,0,0,3872.213605
2101,0,1,1,Arab,2084.795105,10290.12634,1014.96462,1028.275685,1052.993644,965.5864312,915.8209758,862.9169159,739.8730844,759.5626181,661.8365334,534.8041824,431.934999,339.0305428,332.6603036,214.9067984,215.0332161,219.9257854,1522.12319,0,558.412369,253.8238041,203.0590433,506.8279733,0,3547.795813,0,0,2709.707493
3605,0,1,1,Arab,548.2193481,2213.567615,196.9519704,199.5349575,183.8982877,185.4965237,173.764148,161.1681227,157.9280744,162.1308629,164.8161016,114.1555173,92.19778918,72.3670612,94.67642003,91.74496965,68.84920359,93.88760457,336.3299251,0,173.5388346,40.04742338,53.3965645,69.34710264,0,485.4297185,0,0,591.2547028
2505,0,1,1,Arab,1373.619573,6085.721471,599.580673,607.4440581,565.496324,570.4109788,541.0125105,509.7599415,437.072971,448.7043753,390.9736225,315.9304722,255.1614828,200.279061,196.515903,190.4312135,127.0288224,129.919061,1708.992204,33.44763661,367.9240027,133.7905464,133.7905464,1040.039472,0,7280.276305,0,0,1604.999527
2404,0,1,1,Arab,1822.512567,8133.339124,801.3171437,811.8262637,755.764686,762.3329384,723.042985,681.2750955,584.1316782,599.676615,522.5216231,422.2292595,341.0137781,267.6654741,262.6361541,254.5041942,169.7692699,173.6319658,1195.379864,44.37818101,488.1599911,177.512724,177.512724,307.8162434,0,2154.713704,0,0,2145.021838
6402,0,1,1,arabs_behined_seperation_wall,4610.845813,23404.49185,2332.979624,2363.576202,2420.392462,2219.479797,2105.089807,1983.485475,1700.659113,1745.917125,1521.285684,1229.291382,744.6285799,779.2895758,764.6470574,493.9809445,494.2715261,505.5174988,3205.231467,0,1347.289147,449.0963822,449.0963822,959.7495556,0,6718.246889,0,0,6103.387848
209,0,1,1,Arab,159.3238223,741.7484908,59.51983213,53.60037624,54.88883602,55.36586774,51.05368407,46.38645843,45.45392684,54.44080677,47.43639822,45.99779472,46.43769176,32.39951665,31.79074357,30.80641202,23.11840029,63.05174531,1507.106906,0,895.3862126,149.2310354,447.6931063,14.7965519,0,103.5758633,0,0,202.3123512
206,0,1,1,Arab,169.9864328,808.7912168,64.8995152,58.44503097,59.84994783,60.37009592,55.66815676,50.57908526,49.56226707,59.36142358,51.72392356,50.15529229,50.63494929,35.32793773,34.66414087,33.59084079,25.20795031,68.75065934,2081.751043,0,1199.229748,399.7432494,399.7432494,83.03479598,0,581.2435719,0,0,220.5982954
205,0,1,1,Arab,364.1151695,1734.380804,139.171236,125.3301689,128.3428881,129.4582994,119.3754092,108.4623482,106.281872,127.2952913,110.917352,107.5535618,108.5821436,75.75761923,74.33416591,72.03256939,54.05620662,147.429672,2578.573457,0,1459.015966,486.3386553,486.3386553,146.8801804,0,1028.161263,0,0,473.0534172
202,0,1,1,Arab,175.3225454,820.742186,65.85849212,59.30863428,60.73431065,61.26214463,56.49072804,51.32645872,50.29461569,60.2385678,52.48821353,50.89640364,51.38314822,35.84995514,35.17634979,34.08719028,25.58043141,69.76654205,1330.798974,0,432.4490734,216.2245367,432.4490734,249.6762901,0,1747.734031,0,0,223.8579295
3607,0,1,1,Arab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6504,0,1,1,Arab,65.41749926,294.3882828,26.46337397,26.81043603,24.70942104,24.92416739,23.34775135,21.65529136,21.21994355,21.78464958,22.14545062,18.40615338,12.38811965,12.96476226,9.540869931,9.245457549,6.167264093,12.61517103,407.5993983,0,79.64989969,238.9496991,79.64989969,9.349899879,0,65.44929915,0,0,80.60619786
1303,0,1,1,Arab,716.7823712,3225.520671,283.5269652,258.52083,264.735221,267.0360003,250.1463755,232.013463,227.3491733,233.399399,203.3699994,197.202398,165.9069424,138.9036674,136.2937268,99.05526496,99.11353367,168.9477106,1242.048158,157.0012496,314.0024992,209.3349994,366.336249,195.3731611,0,1367.612128,0,0,884.9140083
6503,0,1,1,Arab,1102.418368,4960.868351,445.9461265,451.7946241,416.3894827,420.0082694,393.4433791,364.9229804,357.5867401,367.1028534,373.1828728,310.170306,208.7577336,218.4749955,160.7774577,155.7993318,103.9273199,212.5838777,233.48766,0,0,0,0,233.48766,0,1634.41362,0,0,1358.331018
6505,0,1,1,Arab,1956.154877,8802.706484,791.2995431,801.6772843,738.8533902,745.2746687,698.1371686,647.5297586,634.5121243,651.3977877,662.1863477,550.3750494,370.4256846,387.6682717,285.2881128,276.454784,184.4116047,377.214904,1235.635533,0,523.9560839,238.1618563,190.5294851,282.9881074,0,1980.916752,0,0,2410.261352
6701,0,1,1,Arab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1025.005092,512.502546,307.5015276,102.5005092,102.5005092,0,0,0,0,0,0
6703,0,1,1,Arab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3714.521555,1857.260777,1114.356466,371.4521555,371.4521555,0,0,0,0,0,0
6702,0,1,1,Arab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1128.841639,543.7065337,326.2239202,108.7413067,108.7413067,41.42857143,0,290,0,0,0
6610,0,1,1,Arab,236.622568,975.2622486,87.66405167,88.81374883,81.85380915,82.56518993,77.34306604,71.73652849,70.294371,72.16504775,62.88022067,60.97325241,41.03757753,42.94779606,42.14082531,30.62701941,20.43002373,41.78972063,573.5955665,28.80879765,57.6175953,5.76175953,17.28527859,458.3603759,5.76175953,3208.522631,0,0,267.0484016
6602,0,1,1,Arab,703.4590965,2950.877588,265.2475124,268.7261824,247.6673031,249.8197473,234.0190246,217.055171,212.6915958,218.3517534,190.2583989,184.488433,124.1685177,129.948318,127.5066446,92.66900805,61.81568006,126.4442976,725.8429398,0,222.679977,68.516916,51.387687,383.2583598,0,2670.243595,0,34.10479138,808.0156331
