TAZ,yosh,in_jerusalem_metropolin,jerusalem_city,sector,hh_total,pop,age0_4,age5_9,age10_14,age15_19,age20_24,age25_29,age30_34,age35_39,age40_44,age45_49,age50_54,age55_59,age60_64,age65_69,age70_74,age75up,emp_tot,indus,com_hotel,business,public,education,agri,student,univ,UO_Hi_Ed,pop_emp_employed
6401,0,1,1,arabs_behined_seperation_wall,6270.467336,33406.96362,4476.39102,4183.71588,3790.894709,3684.937636,3786.544001,3112.982293,2420.560816,1708.408311,1378.013703,1389.538714,1060.87321,686.0508655,700.9615513,353.7824959,328.5771469,344.7312659,4342.533193,0,1832.230555,610.7435185,610.7435185,1288.8156,0,9021.709201,0,0,7243.980898
1206,0,1,1,Arab,1482.599724,6056.990445,638.3698862,631.0531013,614.3324076,597.1615631,613.6273547,554.9208457,431.4896548,304.5412069,307.0562477,309.6243111,315.185784,244.5911287,187.4303193,126.1306768,58.57222786,122.9037287,1035.315399,72.20260654,288.8104262,144.4052131,216.6078196,313.2893339,0,2193.025337,0,0,1485.663434
1201,0,1,1,Arab,3403.651769,13902.24757,1465.212185,1448.418406,1410.040399,1370.629188,1408.422133,1273.676598,990.3723742,698.9952014,704.7678238,710.6621461,723.4270619,561.3953757,430.1975917,289.5001919,134.4373283,282.0935711,2253.219768,165.7578411,828.7892057,331.5156823,331.5156823,595.6413569,0,4169.489498,0,0,3409.954342
2203,0,1,1,Arab,1416.514049,5739.702981,670.0649255,611.4321807,595.2313726,578.5944099,535.0934173,477.9262715,418.0736297,354.0867681,297.509149,299.9973653,244.3087351,177.7396628,181.6026712,122.2089783,56.75107996,119.0823636,190.2803855,0,0,0,0,190.2803855,0,1331.962698,0,0,1371.959275
2303,0,1,1,Arab,2678.173595,11106.81151,1257.435105,1147.405661,1117.003435,1085.782728,1115.72148,1008.978988,896.6303134,664.4746137,558.3017911,562.9711455,458.466588,333.5439345,340.7932057,229.3357758,106.4983369,223.4684114,1723.251475,65.21352703,717.3487973,260.8541081,260.8541081,418.9809346,0,2932.866542,0,0,2699.878944
2101,0,1,1,Arab,1123.0624,6000.295758,764.2031555,706.3892988,693.4030639,612.7474199,629.6429671,569.404224,442.7514915,312.4897019,252.0563079,254.1643797,258.729681,188.2311995,128.2148212,64.71133741,60.10095713,63.05575184,1050.298428,0,300.8122638,136.7328472,109.3862777,503.3670396,0,3523.569277,0,0,1364.697384
3605,0,1,1,Arab,388.5715686,1485.387866,161.3815844,145.0289836,139.774362,135.8676109,139.6139467,140.2854477,109.0817184,76.98881723,77.62462613,78.27383932,79.67979427,61.83327996,47.38287715,31.88616648,29.61442618,31.07038552,241.4697598,0,123.0023301,28.38515309,37.84687079,52.23540584,0,365.6478409,0,0,371.4323416
2505,0,1,1,Arab,1303.802722,5767.548901,719.2499741,664.8369366,652.6145988,576.7034102,592.6051004,535.9098172,416.7072544,294.1079323,296.5368103,239.2135156,243.5102695,177.1587625,120.6727637,121.809567,56.56560241,59.34658546,1674.991398,31.74759629,349.2235592,126.9903852,126.9903852,1040.039472,0,7280.276305,0,0,1316.69663
2404,0,1,1,Arab,929.7974407,4113.308055,512.9556356,474.1492745,465.4325316,411.294091,422.6348793,382.2008631,297.1878238,209.7522792,211.4845095,170.6026074,173.666972,126.3463176,86.06155919,86.87230606,40.34153018,42.3248753,735.3924716,22.64056768,249.0462445,90.56227073,90.56227073,282.5811179,0,1978.067826,0,0,939.0434216
6402,0,1,1,arabs_behined_seperation_wall,3493.985179,18489.97165,2308.769882,2311.947881,2094.872415,2036.319866,1902.243806,1529.11442,1337.617231,944.0772482,951.8738704,767.8678904,781.6603359,568.6740772,387.3557908,195.5024469,181.5738115,190.50068,2412.410465,0,1020.942469,340.3141565,340.3141565,710.8396824,0,4975.877777,0,0,4153.687926
209,0,1,1,Arab,70.1127473,341.2359877,27.33570928,26.20353591,24.55263784,23.86638147,28.02795364,24.64241469,24.63582324,27.82035958,17.53132053,17.67794365,17.99547493,13.96488594,21.40259988,18.00352005,10.03251204,17.54291501,1236.910729,0,736.7438614,122.7906436,368.3719307,9.00429381,0,63.03005667,0,0,90.50792837
206,0,1,1,Arab,123.6051422,601.7245968,48.20291305,46.20647484,43.29533413,42.08521166,49.42359455,43.45364375,43.44202061,49.05752985,30.91416837,31.17271887,31.73264334,24.625232,37.74065822,31.74682985,17.69100998,30.9346137,1762.332979,0,1007.57891,335.8596366,335.8596366,83.03479598,0,581.2435719,0,0,159.5987782
205,0,1,1,Arab,270.2752632,1315.731346,105.4005172,101.0351042,94.6696023,92.02354781,108.06966,95.01576222,94.99034703,107.2692227,67.59693819,68.16228486,69.38661604,53.84554634,82.52374479,69.41763626,38.68317251,67.64164396,2189.960636,0,1225.848273,408.6160912,408.6160912,146.8801804,0,1028.161263,0,0,348.9787794
202,0,1,1,Arab,89.87560336,437.4464793,35.0429328,33.59154644,31.47518247,30.59543812,35.93035343,31.59027165,31.58182176,35.66422883,22.47422523,22.6621883,23.0692466,17.90224481,27.4370005,23.07956002,12.86114956,22.48908874,1158.023016,0,363.3386902,181.6693451,363.3386902,249.6762901,0,1747.734031,0,0,116.0263748
3607,0,1,1,Arab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6504,0,1,1,Arab,67.9327219,305.7071513,32.56607219,32.19281062,28.20583265,27.41746798,28.17346157,28.30896743,25.15679577,18.64319319,15.66429768,15.79530596,12.86321704,12.4776756,9.561649822,6.434483855,5.97605696,6.269862955,37.77402876,0,6.616647113,19.84994134,6.616647113,4.690793193,0,32.83555235,0,0,76.3960672
1303,0,1,1,Arab,440.2352105,1981.048521,192.9879018,189.1992775,182.3442987,177.2477002,161.8978018,162.6764815,162.6329681,140.6113422,101.266125,102.1130638,83.15777515,80.6653374,82.41852446,62.39621397,38.63385027,60.7998589,553.9145621,53.78121015,107.5624203,71.7082802,125.4894903,195.3731611,0,1367.612128,0,0,502.9167918
6503,0,1,1,Arab,905.3471089,4074.071893,433.9987429,429.0243926,375.8910759,365.3847651,375.4596758,377.2655237,335.2574322,248.452511,208.7536213,210.4995312,171.4244196,166.286419,127.4253763,85.7505286,79.6412043,83.55667288,233.3012935,0,0,0,0,233.3012935,0,1633.109055,0,0,1018.108568
6505,0,1,1,Arab,1356.287686,6103.279732,650.1642094,642.7122419,563.1143597,547.3750807,562.4680884,565.1733904,502.2419695,372.2013785,312.7293233,315.3448335,256.8072467,249.1101183,190.8932235,128.4610279,119.3087802,125.1744597,862.6215207,0,363.2816566,165.1280257,132.1024206,202.1094178,0,1414.765924,0,0,1525.206612
6701,0,1,1,Arab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734.3128759,367.1564379,220.2938628,73.43128759,73.43128759,0,0,0,0,0,0
6703,0,1,1,Arab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2661.080444,1330.540222,798.3241332,266.1080444,266.1080444,0,0,0,0,0,0
6702,0,1,1,Arab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820.4504739,389.5109512,233.7065707,77.90219024,77.90219024,41.42857143,0,290,0,0,0
6610,0,1,1,Arab,245.6973051,1012.664634,107.8801909,106.6437037,103.8180196,90.82463681,93.32898343,83.35810464,83.3358077,61.75848374,51.89042798,52.32441333,42.61141168,41.33424559,31.67445561,21.31523085,19.79662029,20.76989845,578.0149635,29.9136469,59.8272938,5.98272938,17.94818814,458.3603759,5.98272938,3208.522631,0,0,248.1224106
6602,0,1,1,Arab,654.1992771,2720.950109,289.8655756,286.543232,278.9508415,244.0386452,250.7676273,223.9766614,223.9167513,165.9401813,139.4254928,140.5915772,114.4935069,111.0618622,85.10676734,57.27234637,53.19195942,55.80708118,701.181069,0,207.0867812,63.71900959,47.78925719,382.5860211,0,2670.243595,0,21.33035637,666.6853737
6603,0,1,1,Arab,799.5757939,3325.597987,354.2793275,350.2186947,340.9391278,298.2687645,306.4930569,273.7486188,273.6753955,202.8153075,170.408541,171.833752,139.9361843,135.7419616,104.0191414,69.99937234,65.01224429,68.20849681,510.5730523,0,253.1057176,77.87868233,58.40901175,121.1796406,0,848.2574843,0,0,814.8357919
6604,0,1,1,Arab,304.5767254,1266.769041,134.9501911,133.4034366,129.8687135,113.6149463,116.7476999,104.2748633,104.2469715,77.2553248,64.91111221,65.45399598,53.30374469,51.70610376,39.62241635,26.66378743,24.76411722,25.98161668,765.9085257,0,88.99731916,29.66577305,29.66577305,617.5796604,0,487.8091951,3568.847959,0,310.3829023
