TAZ,yosh,in_jerusalem_metropolin,jerusalem_city,sector,hh_total,pop,age0_4,age5_9,age10_14,age15_19,age20_24,age25_29,age30_34,age35_39,age40_44,age45_49,age50_54,age55_59,age60_64,age65_69,age70_74,age75up,emp_tot,indus,com_hotel,business,public,education,agri,student,univ,UO_Hi_Ed,pop_emp_employed
6401,0,1,1,arabs_behined_seperation_wall,6301.408091,33571.80567,4496.050482,4202.947283,3808.060539,3706.686796,3807.794775,3131.078538,2433.140451,1717.064244,1384.692666,1395.942509,1065.591125,688.9614754,703.7246979,355.0368913,329.5833429,345.4498535,4374.742298,0,1841.271444,613.757148,613.757148,1305.956558,0,9141.695904,0,0,7281.250613
1206,0,1,1,Arab,1489.806386,6086.432433,641.1734859,633.9538806,617.1142115,600.6861173,617.0711432,558.1466858,433.7321031,306.0842152,308.5444892,311.0512382,316.587478,245.6288206,188.1691579,126.5778944,58.75159256,123.1599198,1039.420208,72.55357099,290.214284,145.107142,217.660713,313.884498,0,2197.191486,0,0,1493.120786
1201,0,1,1,Arab,3420.196334,13969.82401,1471.647119,1455.076391,1416.425307,1378.718886,1416.326455,1281.080675,995.5193314,702.536776,708.1836954,713.9372865,726.6442863,563.7771277,431.8934037,290.5266636,134.8490133,282.6815912,2264.796518,166.5635615,832.8178074,333.127123,333.127123,599.1609027,0,4194.126319,0,0,3427.070757
2203,0,1,1,Arab,1423.386721,5767.550991,673.0077237,614.242768,597.9266837,582.0093774,538.096459,480.7045303,420.246355,355.8808072,298.9511175,301.3799259,245.3952248,178.4937335,182.3185376,122.6422909,56.92486779,119.3305892,192.9717685,0,0,0,0,192.9717685,0,1350.80238,0,0,1378.857243
2303,0,1,1,Arab,2691.223385,11160.93107,1262.957522,1152.679972,1122.061421,1092.191212,1121.983113,1014.844338,901.2900939,667.8412841,561.0077706,565.5656406,460.5054803,334.9590137,342.1365912,230.1489245,106.8244649,223.9342282,1733.577328,65.53128943,720.8441837,262.1251577,262.1251577,422.9515393,0,2960.660775,0,0,2713.515259
2101,0,1,1,Arab,1128.580149,6029.775981,767.5593911,709.636378,696.5429135,616.3639646,633.1766381,572.7142583,445.0524674,314.0729825,253.2779755,255.3357154,259.8803035,189.0297811,128.720236,64.94078237,60.28500323,63.18719069,1052.985572,0,302.290193,137.4046332,109.9237066,503.3670396,0,3523.569277,0,0,1371.657557
3605,0,1,1,Arab,390.4485735,1492.56307,162.0903418,145.6956423,140.4072846,136.6695258,140.3974856,141.1009486,109.6486152,77.37889378,78.00085749,78.63457024,80.03414621,62.09561118,47.56965749,31.99922426,29.70511391,31.13515131,242.898843,0,123.5964959,28.52226829,38.02969106,52.75038768,0,369.2527138,0,0,373.2910318
2505,0,1,1,Arab,1310.188756,5795.79839,722.4087837,667.8930109,655.5697511,580.1072167,595.9309082,539.0251433,418.8728787,295.5980787,297.9740661,240.3159492,244.5932083,177.9103687,121.1484482,122.2414634,56.73882226,59.4702926,1678.101396,31.90309621,350.9340583,127.6123848,127.6123848,1040.039472,0,7280.276305,0,0,1323.398489
2404,0,1,1,Arab,934.3515942,4133.455063,515.2084396,476.3288095,467.540091,413.7216222,425.0067832,384.4226554,298.7323065,210.8150237,212.5095335,171.3888424,174.4393036,126.882349,86.40080848,87.18032647,40.46506734,42.41310092,737.6103443,22.75146132,250.2660745,91.00584528,91.00584528,282.5811179,0,1978.067826,0,0,943.8230619
6402,0,1,1,arabs_behined_seperation_wall,3511.140648,18580.75742,2318.909562,2322.575276,2104.358362,2048.33859,1912.919544,1538.003397,1344.568817,948.8605714,956.4874166,771.4066677,785.1365352,571.0867094,388.8827231,196.1956338,182.1298418,190.897776,2429.817907,0,1025.955297,341.9850991,341.9850991,719.8924117,0,5039.246882,0,0,4174.809653
209,0,1,1,Arab,70.43806175,342.8192803,27.45576254,26.32398643,24.66381645,24.00724512,28.18525162,24.78566483,24.76385542,27.96131603,17.61629141,17.75941379,18.07550439,14.02413277,21.48696759,18.06735456,10.06323443,17.57948297,1243.417395,0,740.5922454,123.4320409,370.2961227,9.096985876,0,63.67890113,0,0,90.94809537
206,0,1,1,Arab,124.1786547,604.5165243,48.41461112,46.41887342,43.49138292,42.33360609,49.70096876,43.70624646,43.66778844,49.30608792,31.06400329,31.31638071,31.87376474,24.72970595,37.88942953,31.85939359,17.74518485,30.99909648,1770.081499,0,1012.228022,337.4093406,337.4093406,83.03479598,0,581.2435719,0,0,160.3749546
205,0,1,1,Arab,271.5293069,1321.836177,105.8634163,101.4995351,95.0982827,92.56668723,108.6761666,95.56810344,95.4840111,107.81272,67.92456731,68.47641591,69.69519215,54.07398914,82.84904823,69.66376819,38.80163131,67.78264204,2199.387699,0,1231.504511,410.5015037,410.5015037,146.8801804,0,1028.161263,0,0,350.6759671
202,0,1,1,Arab,90.29261501,439.4761767,35.19683472,33.74595763,31.61770757,30.77601786,36.13200111,31.77391075,31.74595224,35.84492754,22.5831534,22.76662871,23.17184014,17.97819611,27.54515544,23.16139249,12.90053403,22.53596693,1162.214256,0,365.0151863,182.5075932,365.0151863,249.6762901,0,1747.734031,0,0,116.5906456
3607,0,1,1,Arab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6504,0,1,1,Arab,68.26141364,307.186312,32.70909621,32.3407922,28.33355356,27.57929077,28.33157617,28.47353181,25.28753543,18.73765201,15.74021946,15.86809982,12.92042233,12.53061285,9.599341247,6.457298402,5.994357334,6.282932398,38.14798185,0,6.648661688,19.94598506,6.648661688,4.904673409,0,34.33271386,0,0,76.77959356
1303,0,1,1,Arab,442.3386928,1990.514144,193.8354681,190.0689751,183.1699854,178.2938478,162.8064018,163.6221448,163.4781704,141.3237727,101.7569421,102.5836595,83.52759436,81.0075647,82.74341313,62.61745026,38.75215803,60.92659537,553.9145621,53.78121015,107.5624203,71.7082802,125.4894903,195.3731611,0,1367.612128,0,0,505.4157048
