TAZ,yosh,in_jerusalem_metropolin,jerusalem_city,sector,hh_total,pop,age0_4,age5_9,age10_14,age15_19,age20_24,age25_29,age30_34,age35_39,age40_44,age45_49,age50_54,age55_59,age60_64,age65_69,age70_74,age75up,emp_tot,indus,com_hotel,business,public,education,agri,student,univ,UO_Hi_Ed,pop_emp_employed
6401,0,1,1,arabs_behined_seperation_wall,7173.873342,37324.18883,3372.120393,3437.623373,3465.493339,3471.693841,3220.551083,2962.038552,2708.055796,2762.577986,2799.059439,2370.315787,1578.139346,1177.953504,1209.96862,799.0507682,800.2530178,1189.293989,5191.838915,0,2096.20579,698.7352635,698.7352635,1698.162598,0,11887.13819,0,0,10503.32556
1206,0,1,1,Arab,1800.361317,7505.180335,674.1369776,618.5087971,623.5232555,624.6388707,572.2986846,518.1360831,541.3805965,552.2803925,559.5735771,473.8613496,394.366884,313.9872139,241.8907078,239.6131842,239.9737055,317.0100557,1207.364534,87.67759614,350.7103846,175.3551923,263.0327884,330.5885723,0,2314.120006,0,0,2135.770288
1201,0,1,1,Arab,3802.991515,15741.27877,1413.92713,1297.253225,1307.770492,1310.110371,1200.332668,1086.732651,1135.485426,1158.346532,1173.643174,993.8713354,827.1405589,658.5531649,507.3387837,502.5619319,503.3180852,664.8932384,2527.552572,185.2056868,926.0284339,370.4113736,370.4113736,675.495704,0,4728.469928,0,0,4479.539996
2203,0,1,1,Arab,1669.734397,6898.069661,621.0267618,633.0901222,574.4005167,575.4282409,527.211547,545.5040141,498.7292641,508.7703466,441.8476763,436.5293543,363.2976636,289.2505072,222.8339462,220.7358516,147.3786468,292.0352018,263.9611,0,0,0,0,263.9611,0,1847.7277,0,0,1959.703827
2303,0,1,1,Arab,3474.419058,14718.34007,1324.396383,1215.110342,1224.96165,1227.153366,1264.867712,1163.337214,1063.585781,929.9994069,1099.327357,930.938783,774.7655032,616.8531681,475.2137757,470.7393972,314.2984469,622.7917842,2242.774742,84.60210407,930.6231448,338.4084163,338.4084163,550.7326609,0,3855.128627,0,0,4203.929473
2101,0,1,1,Arab,2528.319469,12295.07791,1110.83441,1132.412217,1141.593063,1143.635615,1060.904874,975.7464037,892.0801192,780.0348562,790.3356714,780.8227558,649.8327778,388.0381284,398.5844577,394.831583,263.617097,391.7738788,1744.681031,0,677.2103698,307.8228954,246.2583163,513.3894492,0,3593.726145,0,0,3399.882367
3605,0,1,1,Arab,613.235331,2503.953667,206.3920666,210.4012045,212.1069977,212.486502,194.6816814,176.2569207,157.8549617,161.0331083,190.3529185,161.195765,134.1537384,106.8105875,82.28516152,81.51040502,81.63304536,134.7986032,371.3906978,0,194.119644,44.79684093,59.72912124,72.7450916,0,509.2156412,0,0,700.540223
2505,0,1,1,Arab,1385.954958,6140.372493,554.6964295,565.4713323,570.0557982,571.0757488,529.764059,487.2400797,445.461225,454.4298444,460.4308555,324.9206114,259.595791,193.767282,199.0336036,197.1596013,131.6374981,195.6327332,1714.999537,33.74800322,371.2280354,134.9920129,134.9920129,1040.039472,0,7280.276305,0,0,1698.159618
2404,0,1,1,Arab,2362.584895,10563.08292,954.2262116,972.761926,980.6484335,982.4030212,911.3358661,838.1832487,766.312445,781.7408689,792.0642129,558.9503512,446.5741891,333.3315478,342.3910294,339.1672443,226.451703,336.5406228,1475.228934,57.52894219,632.8183641,230.1157688,230.1157688,324.6500901,0,2272.550631,0,0,2921.288714
6402,0,1,1,arabs_behined_seperation_wall,4659.679246,23652.36865,2136.964546,2178.474792,2196.136419,2200.065772,2040.912744,1877.089378,1716.1366,1750.68815,1520.406007,1251.754636,1250.113964,746.4872493,766.7757204,759.5561384,507.132643,753.6738886,3242.97548,0,1361.558276,453.8527586,453.8527586,973.7116868,0,6815.981808,0,0,6540.381894
209,0,1,1,Arab,236.3989309,1088.76322,79.16996126,80.70782699,81.36215244,81.50772656,73.51112963,65.19575873,68.12055732,57.91004268,70.40973427,57.96853659,69.47106885,69.13938594,47.34566466,46.89988123,46.97044666,93.07334658,1591.549159,0,944.6477717,157.4412953,472.3238859,17.13620607,0,119.9534425,0,0,303.1151667
206,0,1,1,Arab,194.2862815,918.4803735,66.78775902,68.08510216,68.63709093,68.75989723,62.01397011,54.99912535,57.46648469,48.85289715,59.39763377,48.90224261,58.60577587,58.32596825,39.94079056,39.56472778,39.62425676,78.51665131,2180.936612,0,1258.74109,419.5803632,419.5803632,83.03479598,0,581.2435719,0,0,255.7078769
205,0,1,1,Arab,409.6094988,1939.915705,141.0619392,143.8020482,144.9678997,145.2272779,130.9792544,116.1632519,121.3745436,103.1818481,125.4533095,103.2860703,123.7808322,123.1898526,84.35865274,83.56437327,83.690104,165.8344472,2699.245354,0,1531.419104,510.4730347,510.4730347,146.8801804,0,1028.161263,0,0,540.0787436
202,0,1,1,Arab,245.0172885,1134.656702,82.50712866,84.10981842,84.79172495,84.94343531,76.60976631,67.9438864,70.99197092,60.35106328,73.37764111,60.41202283,72.39940913,72.05374514,49.34137624,48.87680218,48.95034208,96.99656864,1384.449295,0,453.9092018,226.9546009,453.9092018,249.6762901,0,1747.734031,0,0,315.8920588
3607,0,1,1,Arab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6504,0,1,1,Arab,65.93445204,296.7146456,24.73216175,25.21258063,25.41698749,25.46246386,23.32889491,21.12103795,22.06856557,19.29675373,19.55157862,19.31624504,16.07577274,12.79921641,9.860310804,9.767470981,9.782167091,12.92243801,880.6038507,0,174.1876116,522.5628349,174.1876116,9.665792477,0,67.66054734,0,0,83.67388818
1303,0,1,1,Arab,880.0752532,3960.333818,319.2370513,325.4381876,328.0766242,292.1454425,301.1240059,272.6254964,284.8559648,249.0780556,252.3672766,249.329645,249.0028492,206.5116743,169.6994964,126.0762672,126.2659612,208.4998193,1524.045749,199.3008882,398.6017763,265.7345176,465.0354057,195.3731611,0,1367.612128,0,0,1142.229597
6503,0,1,1,Arab,1111.130077,5000.070929,416.7726967,424.8684497,428.3130008,429.0793435,393.1256209,355.9200377,371.8872485,325.1782101,329.4723779,325.5066669,270.9000218,215.6853086,166.1604984,164.5960131,164.8436638,217.7617707,233.48766,0,0,0,0,233.48766,0,1634.41362,0,0,1410.026037
6505,0,1,1,Arab,2154.759038,9696.430087,808.2299977,823.9297555,830.6096306,832.0957672,762.3722047,690.220961,721.1855104,630.6046103,638.9321119,631.241573,525.3451719,418.2695697,322.2281602,319.1942187,319.6744775,422.2963665,1344.659313,0,577.1522083,262.3419128,209.8735303,295.2916618,0,2067.041633,0,0,2734.404988
6701,0,1,1,Arab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1115.270722,557.6353611,334.5812166,111.5270722,111.5270722,0,0,0,0,0,0
6703,0,1,1,Arab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4041.635665,2020.817833,1212.4907,404.1635665,404.1635665,0,0,0,0,0,0
6702,0,1,1,Arab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1224.603139,591.587284,354.9523704,118.3174568,118.3174568,41.42857143,0,290,0,0,0
