TAZ,yosh,in_jerusalem_metropolin,jerusalem_city,sector,hh_total,pop,age0_4,age5_9,age10_14,age15_19,age20_24,age25_29,age30_34,age35_39,age40_44,age45_49,age50_54,age55_59,age60_64,age65_69,age70_74,age75up,emp_tot,indus,com_hotel,business,public,education,agri,student,univ,UO_Hi_Ed,pop_emp_employed
6401,0,1,1,arabs_behined_seperation_wall,7043.146851,36644.04576,3066.558981,3043.77583,3128.731726,3487.453694,3170.263662,3136.371059,2924.315763,2384.319355,2291.48176,2354.837911,2031.963477,1588.833589,1190.123015,770.1161337,791.8678196,1283.03199,4999.235751,0,2058.00751,686.0025033,686.0025033,1569.223234,0,10984.56264,0,0,11019.85978
1206,0,1,1,Arab,1767.918419,7369.935372,613.0507106,608.4960203,625.4799663,627.4744365,563.3625044,557.3397178,511.5374054,476.6608711,458.1012561,470.7670923,406.2196949,317.6314453,237.9232764,230.9364891,237.4592169,427.4952685,1183.231994,86.097627,344.390508,172.195254,258.292881,322.2557243,0,2255.79007,0,0,2124.048923
1201,0,1,1,Arab,3734.46079,15457.61754,1285.805497,1276.252542,1311.874475,1316.057654,1181.590026,1168.957903,1072.892661,999.7430195,960.8162968,987.3814756,852.0005079,666.1965338,499.0175388,484.3635315,498.0442258,896.623651,2465.110174,181.8682405,909.3412024,363.7364809,363.7364809,646.4277689,0,4524.994382,0,0,4454.955741
2203,0,1,1,Arab,1640.751237,6778.333338,570.4576014,566.2193587,582.023306,583.8792058,524.2215977,518.6172581,475.9971667,443.54376,426.2736169,438.059465,377.9966465,295.5632695,221.3930091,214.8916449,220.9611913,318.2352406,236.7684209,0,0,0,0,236.7684209,0,1657.378946,0,0,1971.129383
2303,0,1,1,Arab,3418.985152,14483.51086,1180.772051,1171.999447,1204.711535,1208.553003,1220.703319,1073.469373,985.2514007,918.0771259,882.3302059,906.725358,782.40324,764.7212673,458.2543502,444.7973832,457.3605442,823.3812575,2162.693416,83.25228846,915.7751731,333.0091538,333.0091538,497.6476471,0,3483.53353,0,0,4196.787706
2101,0,1,1,Arab,2490.242494,12109.91168,1020.38104,1012.800069,1041.068687,1044.388346,1054.888216,927.653897,851.419076,793.3694667,762.478255,783.5596742,676.1249395,528.6758481,396.0070447,384.3780144,263.4897663,569.2293431,1716.115134,0,667.0114521,303.1870237,242.549619,503.3670396,0,3523.569277,0,0,3536.60931
3605,0,1,1,Arab,604.8827598,2469.848569,204.4149061,202.8961955,185.3860466,185.9771878,187.8469292,162.608861,170.5664293,158.9372388,152.7487427,156.9720241,162.5392993,132.3883182,79.33285674,77.00319061,79.1781213,171.0522219,357.231565,0,191.4756376,44.18668561,58.91558081,62.653661,0,438.575627,0,0,722.7058061
2505,0,1,1,Arab,1366.00717,6051.995271,504.4331517,500.6854409,514.660248,516.3013469,521.4920374,458.5927812,420.9055159,457.5762901,376.9369425,387.3587029,334.2475221,261.3549389,195.7691038,190.0202039,130.2581762,281.4028685,1705.284964,33.26227458,365.8850204,133.0490983,133.0490983,1040.039472,0,7280.276305,0,0,1783.805419
2404,0,1,1,Arab,2328.580656,10411.05046,867.7599308,861.3128659,885.3532717,888.1764008,897.1057766,788.9022337,724.0700579,787.153597,648.4323523,666.3605675,574.9951321,449.6003939,336.7752166,326.8855713,224.0789004,484.0881946,1426.96206,56.70093898,623.7103288,226.8037559,226.8037559,292.9432804,0,2050.602963,0,0,3068.622397
6402,0,1,1,arabs_behined_seperation_wall,4592.975801,23313.7843,1924.084734,1909.789652,1963.094461,1969.354188,1989.153299,1749.233504,1834.835512,1745.35625,1437.769532,1477.521777,1274.93713,996.8992845,746.7319359,724.803618,496.8503108,1073.36911,3113.915596,0,1342.067529,447.355843,447.355843,877.1363805,0,6139.954663,0,0,6928.460549
