TAZ,yosh,in_jerusalem_metropolin,jerusalem_city,sector,hh_total,pop,age0_4,age5_9,age10_14,age15_19,age20_24,age25_29,age30_34,age35_39,age40_44,age45_49,age50_54,age55_59,age60_64,age65_69,age70_74,age75up,emp_tot,indus,com_hotel,business,public,education,agri,student,univ,UO_Hi_Ed,pop_emp_employed
6401,0,1,1,arabs_behined_seperation_wall,6770.980456,35228.01994,3545.832106,3597.437025,3694.002111,3372.747791,3193.669285,3001.692889,2578.372623,2649.951378,2312.006255,1871.438133,1135.485412,1190.493794,780.1431955,758.0286064,761.1856165,785.5337184,4866.690716,0,1978.480489,659.4934964,659.4934964,1569.223234,0,10984.56264,0,0,9079.907305
1206,0,1,1,Arab,1702.376417,7096.709916,644.4223004,653.8010188,671.3508331,606.8361636,567.5217327,525.0726381,515.455003,529.7646598,462.2044078,374.1282931,302.6672103,237.9974006,311.9244361,227.3117746,152.1723163,314.0797273,1151.313039,82.90573152,331.6229261,165.811463,248.7171946,322.2557243,0,2255.79007,0,0,1886.543496
1201,0,1,1,Arab,3596.013205,14884.55762,1351.603908,1371.274724,1408.083503,1272.771178,1190.313544,1101.281302,1081.109385,1111.122294,969.4221999,784.6923717,634.8107199,499.173006,654.2267185,476.7610971,319.164463,658.7472016,2397.6862,175.1258431,875.6292155,350.2516862,350.2516862,646.4277689,0,4524.994382,0,0,3956.814593
2203,0,1,1,Arab,1581.247453,6532.509064,599.7107666,608.4387674,624.7709343,564.7324442,528.145741,488.6418643,479.6915234,493.0083426,430.1355796,348.1703928,281.6674479,295.3127754,217.7117892,211.5403494,141.6142433,219.2161032,236.7684209,0,0,0,0,236.7684209,0,1657.378946,0,0,1751.374062
2303,0,1,1,Arab,3284.953327,13915.72501,1292.123002,1310.928151,1346.117062,1216.759514,1137.930646,1052.816504,1033.532305,1062.224417,926.7602105,750.1599072,606.8741942,477.2055769,469.0768053,455.7799633,305.1187861,472.3179658,2097.419918,79.98861352,879.8747488,319.9544541,319.9544541,497.6476471,0,3483.53353,0,0,3693.29967
2101,0,1,1,Arab,1990.551377,9824.958382,967.8043417,981.88946,1008.246069,920.5624685,871.6845321,819.2862279,703.7446062,723.2814111,631.0421997,510.7929243,413.2279549,324.9350302,319.4000516,206.8973811,207.7590598,214.4046646,1472.76556,0,533.1691863,242.3496302,193.8797041,503.3670396,0,3523.569277,0,0,2584.008447
3605,0,1,1,Arab,523.8812125,2115.296532,187.8006073,190.533798,176.0834234,176.8470768,165.3898787,153.0191619,150.216345,154.3865332,157.1474376,109.030244,88.20471588,69.3583328,90.90250058,88.32570255,66.52016868,91.5306058,317.7838115,0,165.8345978,38.26952257,51.0260301,62.653661,0,438.575627,0,0,564.0740044
2505,0,1,1,Arab,1311.603845,5810.965303,571.7211883,580.0418376,541.46523,543.8135021,514.9393271,483.9855285,415.730417,427.2715982,372.7821635,301.7460504,244.1104749,191.9522713,188.6825355,183.3339831,122.7316839,126.6575116,1678.790545,31.93755362,351.3130898,127.7502145,127.7502145,1040.039472,0,7280.276305,0,0,1530.585037
2404,0,1,1,Arab,1740.230364,7766.137783,764.0839843,775.204221,723.6480278,726.7864055,688.1971507,646.8285565,555.6081529,571.03251,498.2094185,403.2723103,326.2445193,256.5370311,252.1671515,245.0190113,164.0263051,169.2730269,1140.435468,42.37460937,466.120703,169.4984375,169.4984375,292.9432804,0,2050.602963,0,0,2045.569654
6402,0,1,1,arabs_behined_seperation_wall,4402.318593,22346.01499,2224.577847,2256.953649,2317.536482,2115.988517,2003.638562,1883.196752,1617.614835,1662.521788,1450.502377,1174.099531,712.3788207,746.8898812,734.167278,475.5706404,477.5512797,492.8267487,3021.065535,0,1286.357493,428.785831,428.785831,877.1363805,0,6139.954663,0,0,5819.876216
209,0,1,1,Arab,152.421526,709.6141384,56.75424623,51.18242629,52.55630313,52.78423374,48.59323808,44.04107261,43.23438239,51.84039157,45.22924857,43.93261842,44.42648185,31.05247638,30.52352513,29.65827985,22.33634968,61.46886451,1451.493615,0,863.4910204,143.9151701,431.7455102,12.34191447,0,86.3934013,0,0,193.1333813
206,0,1,1,Arab,162.6222062,773.7524101,61.88396261,55.80853531,57.30658962,57.55512167,52.98532406,48.02171241,47.14210972,56.52597059,49.31728132,47.90345562,48.44195675,33.85914561,33.28238525,32.33893502,24.35521428,67.02471031,2017.531744,0,1160.698169,386.8993897,386.8993897,83.03479598,0,581.2435719,0,0,210.5896869
205,0,1,1,Arab,348.3408129,1659.2432,132.7046518,119.6764385,122.8888827,123.4218376,113.6223132,102.9782896,101.0920599,121.2149146,105.7565219,102.7246985,103.8794662,72.6079252,71.37111393,69.34796886,52.22759008,143.7285279,2500.442488,0,1412.137385,470.7124615,470.7124615,146.8801804,0,1028.161263,0,0,451.5908469
202,0,1,1,Arab,167.7271454,785.1856343,62.79838071,56.63318087,58.15337093,58.40557537,53.76825291,48.73129728,47.83869728,57.36121721,50.04600994,48.61129308,49.15775129,34.35945965,33.77417689,32.81678593,24.71509507,68.01508983,1296.062207,0,418.5543666,209.2771833,418.5543666,249.6762901,0,1747.734031,0,0,213.7014305
3607,0,1,1,Arab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6504,0,1,1,Arab,62.49966019,281.2575816,25.23375468,25.60099876,23.65937987,23.76198786,22.22254594,20.56035946,20.18376007,20.74408576,21.1150536,17.57976698,11.85159193,12.42574011,9.160559031,8.900886191,5.95863752,12.29847382,288.2632771,0,56.06736853,168.2021056,56.06736853,7.926434405,0,55.48504084,0,0,76.89536125
1303,0,1,1,Arab,685.1001887,3082.950849,270.3528995,246.8587771,253.4851444,254.5844801,238.0909938,220.2824298,216.2475671,222.2508621,193.9074761,188.3485449,158.721536,133.1286172,130.8608899,95.36354856,95.76071522,164.7063674,1097.342633,135.2954208,270.5908416,180.3938944,315.6893152,195.3731611,0,1367.612128,0,0,844.4102513
6503,0,1,1,Arab,1053.246824,4739.597044,425.225263,431.4138569,398.6947704,400.4238634,374.4820405,346.4717941,340.1255497,349.567848,355.8191926,296.2445,199.7164654,209.3916928,154.368669,149.992806,100.4116604,207.2470716,233.3012935,0,0,0,0,233.3012935,0,1633.109055,0,0,1295.798054
6505,0,1,1,Arab,1868.903833,8410.076359,754.5318511,765.513069,707.4553873,710.5235395,664.491628,614.7894468,603.5284895,620.2831733,631.3757377,525.6647016,354.3826002,371.5505999,273.916175,266.1515188,178.173318,367.7451229,1164.104404,0,500.5858916,227.5390417,182.0312333,253.9482378,0,1777.637665,0,0,2299.301075
6701,0,1,1,Arab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,966.5611517,483.2805758,289.9683455,96.65611517,96.65611517,0,0,0,0,0,0
6703,0,1,1,Arab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3502.72624,1751.36312,1050.817872,350.272624,350.272624,0,0,0,0,0,0
6702,0,1,1,Arab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1066.839308,512.7053685,307.6232211,102.5410737,102.5410737,41.42857143,0,290,0,0,0
