TAZ,yosh,in_jerusalem_metropolin,jerusalem_city,sector,hh_total,pop,age0_4,age5_9,age10_14,age15_19,age20_24,age25_29,age30_34,age35_39,age40_44,age45_49,age50_54,age55_59,age60_64,age65_69,age70_74,age75up,emp_tot,indus,com_hotel,business,public,education,agri,student,univ,UO_Hi_Ed,pop_emp_employed
6401,0,1,1,arabs_behined_seperation_wall,6731.908247,35024.73527,3160.560602,3226.632188,3256.483416,3254.188847,3011.632186,2764.963059,2527.384197,2581.847624,2619.051882,2222.581314,1483.193052,1109.462967,1142.492763,756.9754721,761.5580482,1145.72765,4847.662551,0,1967.06359,655.6878633,655.6878633,1569.223234,0,10984.56264,0,0,9838.847376
1206,0,1,1,Arab,1690.574072,7047.509386,631.8430315,580.5465512,585.9174849,585.5046382,535.1733583,483.6625535,505.2616589,516.1497073,523.5873915,444.3270332,370.6404148,295.7308455,228.4012812,226.9959688,228.3701564,305.3973111,1145.565297,82.3309573,329.3238292,164.6619146,246.9928719,322.2557243,0,2255.79007,0,0,2001.409702
1201,0,1,1,Arab,3571.082532,14781.36499,1325.220295,1217.631648,1228.896582,1228.030683,1122.466436,1014.428267,1059.729982,1082.56645,1098.166163,931.9264004,777.3769359,620.2624681,479.0462158,476.0987297,478.9809349,640.5368018,2385.544962,173.9117193,869.5585966,347.8234386,347.8234386,646.4277689,0,4524.994382,0,0,4197.73365
2203,0,1,1,Arab,1567.649253,6476.331666,582.0648398,594.2329176,539.7574238,539.3771022,493.0110478,509.2095937,465.4558678,475.4861282,413.4324452,409.321826,341.4404257,272.4324216,210.4072507,209.1126523,140.2523853,281.3373387,236.7684209,0,0,0,0,236.7684209,0,1657.378946,0,0,1836.272103
2303,0,1,1,Arab,3261.921009,13818.15546,1241.30652,1140.530453,1151.082085,1150.271014,1182.815057,1085.936043,992.6272193,869.1580005,1028.629597,872.9162399,728.1529439,580.9870621,448.7127108,445.9518614,299.1010424,599.9776123,2086.203178,79.42777656,873.7055421,317.7111062,317.7111062,497.6476471,0,3483.53353,0,0,3939.189598
2101,0,1,1,Arab,2373.011775,11539.82517,1041.142979,1062.908095,1072.741602,1071.985732,992.0833992,910.8263496,832.5637894,729.0042671,739.5091717,732.1564817,610.7366012,365.4761681,376.3567506,374.0410945,250.870309,377.4223783,1659.023774,0,635.6112038,288.9141836,231.1313468,503.3670396,0,3523.569277,0,0,3185.31704
3605,0,1,1,Arab,576.0766037,2352.227687,193.4434594,197.487399,199.3144562,199.1740161,182.052575,164.5298891,147.3234548,150.498176,178.1113192,151.1489302,126.0825878,100.6002281,77.69639639,77.21834429,77.6858085,129.8606471,343.202967,0,182.3570489,42.0823959,56.1098612,62.653661,0,438.575627,0,0,656.6047435
2505,0,1,1,Arab,1300.712931,5762.713904,519.895934,530.7643695,535.6747428,535.2972979,495.397977,454.8221766,415.7416779,424.700631,430.8205398,304.6693119,243.9776147,182.5009414,187.9341727,186.7778472,125.272375,188.4662951,1673.48667,31.67235988,348.3959587,126.6894395,126.6894395,1040.039472,0,7280.276305,0,0,1590.742925
2404,0,1,1,Arab,2217.276043,9913.409145,894.3600519,913.0566678,921.503823,920.8545169,852.2170139,782.4157852,715.1868754,730.5986709,741.1265508,524.1126998,419.7067488,313.9504289,323.2970398,321.3078506,215.5019888,324.2124326,1372.756713,53.99067165,593.8973881,215.9626866,215.9626866,292.9432804,0,2050.602963,0,0,2736.503273
6402,0,1,1,arabs_behined_seperation_wall,4373.295597,22198.69527,2002.895854,2044.766434,2063.683616,2062.229512,1908.517627,1752.199608,1601.642229,1636.156541,1422.628673,1173.73663,1174.902805,703.0837423,724.015232,719.5604952,482.6110457,726.0652301,3006.931336,0,1277.876973,425.9589911,425.9589911,877.1363805,0,6139.954663,0,0,6127.215839
209,0,1,1,Arab,222.3931799,1024.258079,74.20300323,75.75421859,76.45505969,76.40118826,68.74242276,60.8580413,63.57580235,54.12151506,65.88168313,54.3555365,65.29145024,65.11936842,44.70535708,44.43029298,44.69926497,89.6638743,1507.82947,0,897.2925335,149.5487556,448.6462667,12.34191447,0,86.3934013,0,0,284.3481054
206,0,1,1,Arab,182.7755472,864.0638527,62.5976345,63.90623938,64.49746875,64.45202282,57.99109021,51.33982803,53.63253056,45.65689622,55.577771,45.85431665,55.07985068,54.9346825,37.71342777,37.48138376,37.70828846,75.64042137,2085.58932,0,1201.532715,400.5109049,400.5109049,83.03479598,0,581.2435719,0,0,239.8759888
205,0,1,1,Arab,385.3416706,1824.982968,132.2120077,134.9759026,136.2246338,136.1286478,122.4825591,108.4344767,113.276877,96.43159785,117.3854052,96.84856811,116.3337513,116.0271426,79.65425601,79.16415755,79.64340132,159.7595829,2583.243211,0,1461.817818,487.2726061,487.2726061,146.8801804,0,1028.161263,0,0,506.6403282
