TAZ,yosh,in_jerusalem_metropolin,jerusalem_city,sector,hh_total,pop,age0_4,age5_9,age10_14,age15_19,age20_24,age25_29,age30_34,age35_39,age40_44,age45_49,age50_54,age55_59,age60_64,age65_69,age70_74,age75up,emp_tot,indus,com_hotel,business,public,education,agri,student,univ,UO_Hi_Ed,pop_emp_employed
6401,0,1,1,arabs_behined_seperation_wall,6371.86,33947.15,5092.0725,4413.1295,3734.1865,3734.1865,3734.1865,3055.2435,2376.3005,1697.3575,1357.886,1357.886,1018.4145,678.943,678.943,339.4715,339.4715,339.4715,4583.91341,0,1861.857492,620.619164,620.619164,1480.81759,0,10365.72313,0,0,7130.530963
1206,0,1,1,Arab,1496.05,6111.94,726.1710891,665.6568317,605.1425743,605.1425743,605.1425743,544.6283168,423.599802,302.5712871,302.5712871,302.5712871,302.5712871,242.0570297,181.5427723,121.0285149,60.51425743,121.0285149,1050.249393,72.857635,291.43054,145.71527,218.572905,321.6730427,0,2251.711299,0,0,1460.184826
1201,0,1,1,Arab,3434.53,14028.37,1666.73703,1527.842277,1388.947525,1388.947525,1388.947525,1250.052772,972.2632673,694.4737624,694.4737624,694.4737624,694.4737624,555.5790099,416.6842574,277.789505,138.8947525,277.789505,2309.32582,167.261611,836.308055,334.523222,334.523222,636.7097102,0,4456.967971,0,0,3351.474819
2203,0,1,1,Arab,1432.54,5804.64,762.2254545,644.96,586.3272727,586.3272727,527.6945455,469.0618182,410.4290909,351.7963636,293.1636364,293.1636364,234.5309091,175.8981818,175.8981818,117.2654545,58.63272727,117.2654545,220.1630494,0,0,0,0,220.1630494,0,1541.141346,0,0,1349.209414
2303,0,1,1,Arab,2706.19,11223,1430.382353,1210.323529,1100.294118,1100.294118,1100.294118,990.2647059,880.2352941,660.1764706,550.1470588,550.1470588,440.1176471,330.0882353,330.0882353,220.0588235,110.0294118,220.0588235,1782.026988,65.8957265,724.8529915,263.582906,263.582906,464.1124585,0,3248.787209,0,0,2654.965694
2101,0,1,1,Arab,1138.95,6085.18,869.3114286,745.1240816,683.0304082,620.9367347,620.9367347,558.8430612,434.6557143,310.4683673,248.3746939,248.3746939,248.3746939,186.2810204,124.1873469,62.09367347,62.09367347,62.09367347,1058.03569,0,305.0677575,138.6671625,110.93373,503.3670396,0,3523.569277,0,0,1342.415545
3605,0,1,1,Arab,392.19,1499.22,183.5779592,152.9816327,137.6834694,137.6834694,137.6834694,137.6834694,107.0871429,76.49081633,76.49081633,76.49081633,76.49081633,61.19265306,45.8944898,30.59632653,30.59632653,30.59632653,249.0904985,0,124.1477445,28.6494795,38.199306,58.09396849,0,406.6577795,0,0,365.026414
2505,0,1,1,Arab,1321.11,5844.11,818.1754,701.2932,642.8521,584.411,584.411,525.9699,409.0877,292.2055,292.2055,233.7644,233.7644,175.3233,116.8822,116.8822,58.4411,58.4411,1683.420042,32.1690285,353.8593135,128.676114,128.676114,1040.039472,0,7280.276305,0,0,1295.148282
2404,0,1,1,Arab,942.14,4167.91,583.5074,500.1492,458.4701,416.791,416.791,375.1119,291.7537,208.3955,208.3955,166.7164,166.7164,125.0373,83.3582,83.3582,41.6791,41.6791,741.4032979,22.941109,252.352199,91.764436,91.764436,282.5811179,0,1978.067826,0,0,923.6755426
6402,0,1,1,arabs_behined_seperation_wall,3544.9,18759.41,2626.3174,2438.7233,2063.5351,2063.5351,1875.941,1500.7528,1313.1587,937.9705,937.9705,750.3764,750.3764,562.7823,375.1882,187.5941,187.5941,187.5941,2538.010224,0,1035.81978,345.27326,345.27326,811.6439238,0,5681.507467,0,0,4087.150176
209,0,1,1,Arab,70.28,342.05,31.09545455,27.64040404,24.18535354,24.18535354,27.64040404,24.18535354,24.18535354,27.64040404,17.27525253,17.27525253,17.27525253,13.82020202,20.73030303,17.27525253,10.36515152,17.27525253,1282.099231,0,763.2292414,127.2048736,381.6146207,10.05049569,0,70.35346981,0,0,88.89153939
206,0,1,1,Arab,123.9,603.16,54.83272727,48.74020202,42.64767677,42.64767677,48.74020202,42.64767677,42.64767677,48.74020202,30.46262626,30.46262626,30.46262626,24.37010101,36.55515152,30.46262626,18.27757576,30.46262626,1815.659904,0,1039.575065,346.5250217,346.5250217,83.03479598,0,581.2435719,0,0,156.7484897
205,0,1,1,Arab,270.92,1318.87,119.8972727,106.5753535,93.25343434,93.25343434,106.5753535,93.25343434,93.25343434,106.5753535,66.60959596,66.60959596,66.60959596,53.28767677,79.93151515,66.60959596,39.96575758,66.60959596,2254.839643,0,1264.775678,421.5918926,421.5918926,146.8801804,0,1028.161263,0,0,342.746337
202,0,1,1,Arab,90.09,438.49,39.86272727,35.43353535,31.00434343,31.00434343,35.43353535,31.00434343,31.00434343,35.43353535,22.1459596,22.1459596,22.1459596,17.71676768,26.57515152,22.1459596,13.28757576,22.1459596,1186.868005,0,374.8766858,187.4383429,374.8766858,249.6762901,0,1747.734031,0,0,113.9542497
3607,0,1,1,Arab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6504,0,1,1,Arab,68.6,308.71,37.0452,33.9581,27.7839,27.7839,27.7839,27.7839,24.6968,18.5226,15.4355,15.4355,12.3484,12.3484,9.2613,6.1742,6.1742,6.1742,40.39929497,0,6.68164,20.04492,6.68164,6.991094974,0,48.93766482,0,0,75.1276656
1303,0,1,1,Arab,443.5,1995.74,219.5314,199.574,179.6166,179.6166,159.6592,159.6592,159.6592,139.7018,99.787,99.787,79.8296,79.8296,79.8296,59.8722,39.9148,59.8722,553.9145621,53.78121015,107.5624203,71.7082802,125.4894903,195.3731611,0,1367.612128,0,0,494.4964742
6503,0,1,1,Arab,914.24,4114.09,493.6908,452.5499,370.2681,370.2681,370.2681,370.2681,329.1272,246.8454,205.7045,205.7045,164.5636,164.5636,123.4227,82.2818,82.2818,82.2818,233.3012935,0,0,0,0,233.3012935,0,1633.109055,0,0,1001.204942
6505,0,1,1,Arab,1369.61,6163.23,739.5876,677.9553,554.6907,554.6907,554.6907,554.6907,493.0584,369.7938,308.1615,308.1615,246.5292,246.5292,184.8969,123.2646,123.2646,123.2646,895.855558,0,366.8500385,166.7500175,133.400014,228.855488,0,1601.988416,0,0,1499.883653
6701,0,1,1,Arab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782.8440137,391.4220069,234.8532041,78.28440137,78.28440137,0,0,0,0,0,0
6703,0,1,1,Arab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2836.9527,1418.47635,851.08581,283.69527,283.69527,0,0,0,0,0,0
6702,0,1,1,Arab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871.9364556,415.2539421,249.1523653,83.05078842,83.05078842,41.42857143,0,290,0,0,0
6610,0,1,1,Arab,248.12,1022.65,122.718,112.4915,102.265,92.0385,92.0385,81.812,81.812,61.359,51.1325,51.1325,40.906,40.906,30.6795,20.453,20.453,20.453,579.1948159,30.20861,60.41722,6.041722,18.125166,458.3603759,6.041722,3208.522631,0,0,244.0124712
6602,0,1,1,Arab,660.65,2747.78,329.7336,302.2558,274.778,247.3002,247.3002,219.8224,219.8224,164.8668,137.389,137.389,109.9112,109.9112,82.4334,54.9556,54.9556,54.9556,704.3392263,0,209.1287575,64.34731,48.2604825,382.6026763,0,2670.243595,0,21.64680554,655.6422902
6603,0,1,1,Arab,807.46,3358.39,403.0068,369.4229,335.839,302.2551,302.2551,268.6712,268.6712,201.5034,167.9195,167.9195,134.3356,134.3356,100.7517,67.1678,67.1678,67.1678,527.8634748,0,255.601463,78.646604,58.984953,134.6304548,0,942.4131836,0,0,801.3387211
