TAZ,yosh,in_jerusalem_metropolin,jerusalem_city,sector,hh_total,pop,age0_4,age5_9,age10_14,age15_19,age20_24,age25_29,age30_34,age35_39,age40_44,age45_49,age50_54,age55_59,age60_64,age65_69,age70_74,age75up,emp_tot,indus,com_hotel,business,public,education,agri,student,univ,UO_Hi_Ed,pop_emp_employed
6401,0,1,1,arabs_behined_seperation_wall,7156.693151,37234.80383,4383.08646,4464.17648,4214.003118,3702.491545,3156.012024,3084.426998,3113.302096,2780.190336,1981.253109,1578.516256,1195.922061,1201.172641,819.5342269,743.179111,406.9418314,410.5955413,5132.991951,0,2091.185739,697.0619129,697.0619129,1647.682386,0,11533.7767,0,0,9197.28488
1206,0,1,1,Arab,1771.470352,7373.256373,711.8370785,725.0065388,674.0076753,639.5696115,605.7450651,592.0054863,597.5475906,533.612218,456.3230879,302.9704656,306.0503281,307.3940126,314.592473,213.9616749,156.2117028,236.4213644,1189.788789,86.27060614,345.0824246,172.5412123,258.8118184,327.0827275,0,2289.579093,0,0,1968.865846
1201,0,1,1,Arab,3815.199302,15791.80904,1524.590308,1552.796245,1443.56848,1369.810116,1297.365765,1267.938766,1279.808671,1142.873897,977.3384647,648.8926323,655.488985,658.3668464,673.7842828,458.2563985,334.5693212,506.3598565,2521.503709,185.800206,929.0010301,371.6004121,371.6004121,663.5016486,0,4644.51154,0,0,4216.855062
2203,0,1,1,Arab,1678.493331,6934.254897,676.2623987,688.7737037,640.323553,607.6065615,575.4724264,562.419495,567.6846278,506.9444813,433.517943,359.7865649,290.7551956,292.0317283,224.1528295,135.5125022,148.4048865,224.6060002,247.0836453,0,0,0,0,247.0836453,0,1729.585517,0,0,1864.525646
2303,0,1,1,Arab,3263.043371,13764.227,1357.837744,1382.958647,1285.677705,1219.986686,1155.465959,1129.257548,1139.829179,1017.87169,870.44175,577.9197881,583.7946626,586.3577569,450.0666796,408.1344548,297.9756921,300.6510542,2100.989967,79.45510607,874.0061668,317.8204243,317.8204243,511.8878459,0,3583.214922,0,0,3669.922081
2101,0,1,1,Arab,1620.900743,8214.850055,878.6580299,894.913789,838.8962301,804.0740134,685.3944765,669.8482806,676.1191162,603.7768822,516.3250053,342.8080485,259.7196615,260.8599357,266.9686751,161.3969953,176.7519777,178.3389378,1292.745701,0,434.158264,197.3446654,157.8757323,503.3670396,0,3523.569277,0,0,2097.537199
3605,0,1,1,Arab,476.2417538,1886.310201,187.2395653,173.3669291,159.5601257,149.5382577,139.4167505,155.7194101,157.1771892,140.3598138,120.0299046,79.69247459,80.5025927,80.85603159,82.74949377,56.27985983,61.63421143,62.18759157,295.69088,0,150.7543272,34.78946012,46.38594682,63.76114591,0,446.3280214,0,0,512.7790759
2505,0,1,1,Arab,1391.35278,6164.287153,652.4842882,664.5556824,622.9575,597.0988057,572.5893931,497.4238711,502.0805424,448.3597894,319.5156156,254.5664615,257.1542705,193.7124612,198.2487612,119.8520926,131.2545774,132.433041,1717.628276,33.8794402,372.6738422,135.5177608,135.5177608,1040.039472,0,7280.276305,0,0,1568.496619
2404,0,1,1,Arab,1339.453966,5958.71717,630.7248891,642.3937199,602.1827762,577.1864317,553.4943722,480.8355107,485.3368889,433.4076445,308.860236,246.0770414,248.5785507,187.2524332,191.6374543,115.8552002,126.8774287,128.0165923,941.941555,32.61570408,358.7727449,130.4628163,130.4628163,289.6274733,0,2027.392313,0,0,1516.189546
6402,0,1,1,arabs_behined_seperation_wall,4583.963796,23321.71838,2469.273717,2514.956926,2357.531989,2259.671864,2166.917985,1882.460181,1900.082975,1696.781154,1451.01703,963.3860677,973.1794202,733.0890531,750.2563117,453.5704961,248.3611361,501.182072,3145.275828,0,1339.434221,446.4780737,446.4780737,912.8854598,0,6390.198219,0,0,6041.043441
